band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,AT,,disease severity,spad,WC,number
0.020154,0.0066014,0.074853,0.036938,0.082996,0.1219,0.046807,0.039954,0.13882,0.098293,0.19767,0.16565,0.22016,0.25151,0.29078,0.24858,0.23798,0.26598,0.31223,0.25193,0.29746,0.29781,0.3438,0.84706,0.4,3,25.411,0.70681,502
0.058717,0.048481,0.12546,0.088922,0.13097,0.17165,0.098881,0.083309,0.19159,0.12769,0.22225,0.1476,0.20495,0.24251,0.2722,0.2365,0.22358,0.24104,0.30232,0.23516,0.27505,0.27794,0.32873,0.84706,0.4,5,12.4,0.6017,503
0.041612,0.02994,0.11348,0.079381,0.11724,0.15447,0.07181,0.053752,0.18799,0.11467,0.24032,0.16471,0.22805,0.274,0.30719,0.27545,0.25809,0.27933,0.34243,0.26887,0.31243,0.31349,0.35708,0.84706,0.4,5,20.278,0.6973,504
0.055027,0.05233,0.1219,0.093588,0.12784,0.17215,0.10405,0.072777,0.18262,0.10081,0.19489,0.12441,0.18866,0.222,0.25398,0.22465,0.21606,0.23321,0.27776,0.21782,0.24663,0.24995,0.29071,0.84706,0.4,5,20.767,0.55019,505
0.01342,-0.0061724,0.051086,0.024382,0.061135,0.092193,0.024672,0.021043,0.1093,0.079352,0.18376,0.14985,0.19661,0.23004,0.2691,0.2393,0.22661,0.23979,0.30323,0.24632,0.28586,0.28404,0.31312,0.84706,0.2,1.33,31.167,0.70049,506
0.037598,0.027368,0.092007,0.049644,0.098152,0.14325,0.06767,0.070677,0.14955,0.10927,0.19491,0.14677,0.19721,0.22453,0.26853,0.21811,0.20835,0.23991,0.28446,0.22271,0.26654,0.26806,0.31668,0.84706,0.4,5,24.233,0.72044,507
0.015531,-0.00047286,0.057763,0.028138,0.06577,0.10117,0.032725,0.031755,0.11232,0.07936,0.17362,0.13781,0.18476,0.21684,0.25303,0.21889,0.20886,0.23005,0.28083,0.225,0.26387,0.26386,0.30148,0.84706,0.2,3.33,32.967,0.70192,508
0.088612,0.074653,0.16206,0.12287,0.16832,0.21596,0.13976,0.11838,0.2296,0.15465,0.23668,0.16304,0.2183,0.24583,0.26944,0.2594,0.24294,0.25029,0.32453,0.26261,0.30564,0.30557,0.34597,0.84706,0.6,5,17.356,0.65297,509
0.048271,0.017308,0.086582,0.054031,0.10058,0.12009,0.03909,0.032724,0.16278,0.14362,0.26358,0.23485,0.28223,0.31429,0.35259,0.3341,0.32248,0.3241,0.41221,0.35523,0.40574,0.39722,0.40445,0.84706,0.2,3,22.956,0.69898,510
0.13447,0.11634,0.20631,0.1525,0.22345,0.26014,0.16309,0.17901,0.27884,0.21804,0.28118,0.20864,0.27217,0.30296,0.34114,0.31292,0.29792,0.31262,0.39806,0.32616,0.38132,0.37754,0.40831,0.84706,0.4,5,21.789,0.62085,511
0.062878,0.043814,0.09202,0.072681,0.10969,0.13223,0.090556,0.068331,0.14459,0.13846,0.18754,0.19792,0.21053,0.219,0.22773,0.24197,0.23948,0.24385,0.26477,0.25966,0.27893,0.27144,0.25713,0.84706,0.4,3,34.278,0.74268,512
0.074513,0.05261,0.1023,0.079767,0.11685,0.13379,0.078665,0.084141,0.1507,0.14025,0.18336,0.16055,0.19161,0.20858,0.23916,0.22984,0.21909,0.22425,0.28064,0.24573,0.28035,0.27259,0.26597,0.84706,0.4,4,29.067,0.63596,513
0.089942,0.074048,0.14902,0.10949,0.15855,0.19203,0.12022,0.12053,0.20672,0.16092,0.22152,0.164,0.21421,0.23819,0.26712,0.24946,0.2353,0.24562,0.31404,0.25722,0.2992,0.29713,0.32557,0.84706,0.4,5,15.178,0.5902,514
0.015934,-0.014348,0.038966,0.022795,0.064413,0.093465,0.02695,0.0056531,0.11564,0.10251,0.19791,0.23627,0.26099,0.28023,0.299,0.31181,0.3079,0.31514,0.33922,0.33305,0.35546,0.34527,0.32319,0.84706,0.2,1.33,38.622,0.72217,515
0.033674,0.0020949,0.069836,0.042348,0.088289,0.11305,0.040438,0.025532,0.14775,0.12907,0.23552,0.23553,0.27555,0.30133,0.33125,0.33145,0.318,0.32243,0.38803,0.35193,0.39196,0.38176,0.3729,0.84706,0.2,2,34.322,0.63983,516
0.032928,0.016332,0.09016,0.04704,0.096972,0.14162,0.055193,0.054088,0.16066,0.11608,0.22885,0.17285,0.23525,0.27159,0.31332,0.26884,0.25766,0.28255,0.3437,0.27182,0.32129,0.32229,0.37409,0.84706,0.2,4,21.522,0.69132,517
0.017176,-0.010646,0.060622,0.026794,0.074493,0.10514,0.021636,0.018118,0.13781,0.10326,0.2403,0.20233,0.26432,0.30715,0.35136,0.31877,0.30433,0.31463,0.4001,0.32899,0.3796,0.37635,0.40967,0.84706,0.4,2,38.978,0.66632,518
0.024426,-0.0037319,0.06626,0.039813,0.078716,0.1044,0.039024,0.022761,0.13475,0.1079,0.2129,0.19501,0.23921,0.26781,0.29384,0.29915,0.27975,0.28479,0.35474,0.31048,0.34842,0.34184,0.34832,0.84706,0.4,3,35.122,0.68311,519
0.033088,0.0064932,0.053701,0.038579,0.076824,0.099607,0.042466,0.028085,0.11783,0.11317,0.18682,0.21222,0.23142,0.24941,0.26951,0.2745,0.2695,0.2775,0.30558,0.29739,0.31939,0.31001,0.29004,0.84706,0.2,2.33,27.622,0.69347,520
0.061018,0.046697,0.11432,0.081333,0.12131,0.15611,0.092692,0.08351,0.16855,0.12504,0.19168,0.13794,0.18453,0.20723,0.23178,0.21494,0.20447,0.21267,0.27352,0.22112,0.25834,0.25744,0.28781,0.84706,0.4,5,16.389,0.70909,521
0.068079,0.046287,0.11024,0.08188,0.12116,0.14157,0.085823,0.077341,0.1609,0.13809,0.20023,0.1735,0.20583,0.22604,0.24955,0.24942,0.23224,0.23887,0.29954,0.26234,0.29605,0.28989,0.29221,0.84706,0.4,4,21.567,0.73409,522
0.055621,0.036021,0.09009,0.066606,0.10315,0.12409,0.080613,0.063868,0.13786,0.12341,0.17617,0.17513,0.19355,0.20533,0.22047,0.23047,0.21914,0.22565,0.25963,0.24242,0.26694,0.25975,0.24958,0.84706,0.4,4,36.189,0.73029,523
0.030566,0.001207,0.066345,0.041692,0.084239,0.10767,0.039855,0.02587,0.13705,0.11589,0.21945,0.21584,0.2566,0.28241,0.30974,0.31152,0.29535,0.30141,0.36895,0.3291,0.36844,0.35963,0.35636,0.84706,0.2,2,35.2,0.67386,524
0.065114,0.041469,0.10546,0.070352,0.11739,0.1419,0.065619,0.069194,0.17145,0.14923,0.23802,0.19106,0.24109,0.27053,0.31396,0.28478,0.27164,0.28187,0.35679,0.29695,0.34276,0.33765,0.35433,0.84706,0.4,4,27.978,0.61515,525
0.084602,0.071901,0.14509,0.10296,0.15547,0.1937,0.11921,0.12232,0.20706,0.15639,0.21765,0.15473,0.20912,0.23243,0.26309,0.23916,0.22662,0.23981,0.30747,0.24784,0.2918,0.29085,0.32708,0.84706,0.4,5,18.5,0.71646,526
0.061905,0.043446,0.11444,0.075594,0.12357,0.15628,0.079011,0.078154,0.17921,0.14267,0.23082,0.17503,0.22941,0.25891,0.29431,0.26752,0.25456,0.26656,0.33779,0.27575,0.32172,0.31979,0.35387,0.84706,0.4,4,25.656,0.69126,527
0.0066013,-0.011525,0.06347,0.025963,0.071325,0.12045,0.034099,0.027243,0.13491,0.083117,0.21104,0.16017,0.2311,0.27168,0.30923,0.27059,0.25989,0.28275,0.34364,0.27172,0.31993,0.3218,0.37835,0.84706,0.4,3,36.2,0.63099,528
0.056855,0.036173,0.086005,0.065032,0.099653,0.11573,0.063934,0.060642,0.13587,0.12348,0.17975,0.15802,0.18671,0.20614,0.23512,0.2267,0.21285,0.21836,0.26993,0.23586,0.26554,0.25954,0.25738,0.84706,0.4,4,30.656,0.68871,529
